p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ZNF3311,5.57384261962929e-22,0.291367791966271,0.743,0.528,1.11476852392586e-18,NK_cell,ZNF331
CYLD,5.62877524291695e-21,0.25143444483096,0.754,0.6,1.12575504858339e-17,NK_cell,CYLD
CDC42SE2,4.39651452429641e-18,0.285300086662593,0.717,0.554,8.79302904859283e-15,NK_cell,CDC42SE2
STK4,6.18242928719716e-14,0.269085329482916,0.682,0.672,1.23648585743943e-10,NK_cell,STK4
DUSP4,2.12368959198312e-09,0.315556051464538,0.673,0.615,4.24737918396624e-06,NK_cell,DUSP4
CLEC2B1,1.77039541477558e-08,0.269781693790584,0.685,0.582,3.54079082955116e-05,NK_cell,CLEC2B
LIMD21,1.64102337694803e-06,0.26427914724108,0.602,0.407,0.00328204675389606,NK_cell,LIMD2
CORO1A1,2.9098983852845e-05,0.308134518696676,0.618,0.494,0.05819796770569,NK_cell,CORO1A
TUBA4A,0.000416561242498739,0.332135190832774,0.537,0.414,0.833122484997478,NK_cell,TUBA4A
APOC1,0,1.47743077816169,0.959,0.827,0,Macrophage,APOC1
CD681,0,1.06621412287376,0.951,0.807,0,Macrophage,CD68
TYROBP1,0,1.05989558255714,0.999,0.858,0,Macrophage,TYROBP
LYZ1,0,1.05843269766765,0.996,0.801,0,Macrophage,LYZ
CD521,0,1.03835173205592,0.963,0.807,0,Macrophage,CD52
OLR11,0,1.03627375593389,0.966,0.794,0,Macrophage,OLR1
GRN1,0,1.00864892399274,0.985,0.727,0,Macrophage,GRN
VIM1,0,0.652631105632661,0.999,0.905,0,Macrophage,VIM
FTL1,0,0.56379588270936,1,1,0,Macrophage,FTL
TMSB4X1,0,0.48079841156494,0.999,0.995,0,Macrophage,TMSB4X
TMSB101,0,0.373097096178121,1,0.998,0,Macrophage,TMSB10
ACP5,3.04054346264274e-306,1.07090316717508,0.926,0.696,6.08108692528549e-303,Macrophage,ACP5
C1orf1621,1.30924114755332e-304,0.946400064728666,0.964,0.811,2.61848229510664e-301,Macrophage,C1orf162
MRC1,1.36785549373814e-303,1.04136755584014,0.932,0.787,2.73571098747628e-300,Macrophage,MRC1
HLA-DRA1,6.04098466041386e-300,0.73607351769143,1,0.932,1.20819693208277e-296,Macrophage,HLA-DRA
MS4A71,3.21484795199403e-299,1.03953226602153,0.92,0.755,6.42969590398807e-296,Macrophage,MS4A7
SH3BGRL31,7.07098339616898e-297,0.673078566040203,0.996,0.9,1.4141966792338e-293,Macrophage,SH3BGRL3
CTSD,1.23367229988186e-294,0.695610580632449,0.981,0.96,2.46734459976373e-291,Macrophage,CTSD
FCER1G1,1.64253719352929e-294,0.996005945355214,0.987,0.845,3.28507438705858e-291,Macrophage,FCER1G
LAPTM51,4.81700575119892e-289,0.831493600009351,0.99,0.796,9.63401150239784e-286,Macrophage,LAPTM5
MCEMP1,1.90354937733178e-286,1.0354276298684,0.898,0.799,3.80709875466356e-283,Macrophage,MCEMP1
PSAP1,8.88185400460246e-284,0.586118566922052,0.995,0.963,1.77637080092049e-280,Macrophage,PSAP
CD741,6.95485021068102e-280,0.529999295115805,1,0.978,1.3909700421362e-276,Macrophage,CD74
ALOX5AP,6.07644292471015e-279,1.00583954881699,0.915,0.601,1.21528858494203e-275,Macrophage,ALOX5AP
FABP5,1.76915912865837e-277,0.932451340353914,0.939,0.737,3.53831825731675e-274,Macrophage,FABP5
FTH1,1.32758276214291e-274,0.285645909705244,1,1,2.65516552428581e-271,Macrophage,FTH1
HLA-DRB11,4.15022769072035e-271,0.79143540595139,0.994,0.854,8.30045538144071e-268,Macrophage,HLA-DRB1
SLC11A11,5.51817475894558e-269,0.879158580934095,0.929,0.798,1.10363495178912e-265,Macrophage,SLC11A1
LINC012721,3.00907263131979e-267,0.926846580696937,0.907,0.824,6.01814526263957e-264,Macrophage,LINC01272
CTSZ1,6.84291503895528e-255,0.79573815729005,0.939,0.721,1.36858300779106e-251,Macrophage,CTSZ
HLA-DPA11,4.54166838536623e-252,0.83487106949719,0.997,0.798,9.08333677073245e-249,Macrophage,HLA-DPA1
CXCL161,4.52499613057611e-251,0.767674699077628,0.937,0.742,9.04999226115222e-248,Macrophage,CXCL16
GPX11,9.83728421044592e-250,0.517276124563116,0.997,0.955,1.96745684208918e-246,Macrophage,GPX1
CSTB,2.85179504943004e-247,0.461197225095627,0.996,0.98,5.70359009886008e-244,Macrophage,CSTB
CTSC,2.53857799259371e-244,0.819273237951693,0.922,0.714,5.07715598518741e-241,Macrophage,CTSC
GLIPR2,2.54956328465788e-237,0.737243808498463,0.906,0.845,5.09912656931576e-234,Macrophage,GLIPR2
FCGR2A1,3.0171435571177e-235,0.793145041239126,0.902,0.572,6.0342871142354e-232,Macrophage,FCGR2A
ATP6V1F,3.08728860280513e-231,0.601291130438789,0.966,0.861,6.17457720561026e-228,Macrophage,ATP6V1F
CTSL,7.94616824331639e-230,0.824946546408049,0.902,0.75,1.58923364866328e-226,Macrophage,CTSL
PLIN21,2.26000522611478e-227,0.834620150978474,0.953,0.749,4.52001045222956e-224,Macrophage,PLIN2
NOP10,1.92172846029011e-225,0.621990301431077,0.955,0.852,3.84345692058023e-222,Macrophage,NOP10
S100A101,3.21078438837993e-225,0.482237168621206,0.996,0.936,6.42156877675986e-222,Macrophage,S100A10
S100A41,5.7184593716814e-222,0.722091830267635,0.972,0.859,1.14369187433628e-218,Macrophage,S100A4
GLUL,9.17609551850778e-222,0.533385489274657,0.969,0.935,1.83521910370156e-218,Macrophage,GLUL
CST31,1.12224536421982e-218,0.505013120066252,0.992,0.937,2.24449072843965e-215,Macrophage,CST3
ALDH2,3.09774854006597e-217,0.665924184296692,0.93,0.805,6.19549708013194e-214,Macrophage,ALDH2
S100A11,1.52163586411959e-216,0.338219333903321,0.997,0.994,3.04327172823917e-213,Macrophage,S100A11
SNX10,3.23101649077922e-215,0.782503583981529,0.849,0.679,6.46203298155844e-212,Macrophage,SNX10
SERPINA11,1.4421920577887e-209,0.773826651799156,0.907,0.822,2.88438411557741e-206,Macrophage,SERPINA1
CTSB1,1.29980596001293e-207,0.592353331509886,0.964,0.889,2.59961192002585e-204,Macrophage,CTSB
TREM11,2.32722855560651e-207,0.787712232679124,0.801,0.493,4.65445711121302e-204,Macrophage,TREM1
LCP11,4.69503763095074e-205,0.723194208328834,0.922,0.783,9.39007526190148e-202,Macrophage,LCP1
CTSS1,1.42057674406215e-202,0.537167393449253,0.969,0.941,2.84115348812429e-199,Macrophage,CTSS
S100A91,8.43312321250728e-202,0.851274114877161,0.897,0.762,1.68662464250146e-198,Macrophage,S100A9
HLA-DPB11,9.73870236755316e-202,0.757304057470651,0.993,0.751,1.94774047351063e-198,Macrophage,HLA-DPB1
HLA-DMA1,1.13195814747373e-200,0.685663874022286,0.938,0.725,2.26391629494747e-197,Macrophage,HLA-DMA
GCHFR,7.34516800888277e-195,0.820902005712827,0.882,0.817,1.46903360177655e-191,Macrophage,GCHFR
HLA-DQA11,1.68242195666049e-194,0.776072780804182,0.945,0.727,3.36484391332098e-191,Macrophage,HLA-DQA1
PFN11,4.96529884508751e-194,0.43002090911823,0.996,0.961,9.93059769017502e-191,Macrophage,PFN1
CYBA1,3.22950999980752e-192,0.485057739537603,0.977,0.934,6.45901999961504e-189,Macrophage,CYBA
LST11,6.31195656914304e-191,0.740930581745646,0.946,0.821,1.26239131382861e-187,Macrophage,LST1
CSTA1,7.89496613475356e-190,0.761366460783743,0.878,0.814,1.57899322695071e-186,Macrophage,CSTA
RP11-1143G9.41,4.68359750241776e-189,0.784403567230761,0.838,0.648,9.36719500483553e-186,Macrophage,RP11-1143G9.4
FCGRT1,9.26868462470679e-189,0.60675736873051,0.915,0.8,1.85373692494136e-185,Macrophage,FCGRT
CD441,6.95770086221905e-178,0.612607009281421,0.959,0.717,1.39154017244381e-174,Macrophage,CD44
CAPG1,4.96451188219395e-175,0.691371197296836,0.841,0.565,9.9290237643879e-172,Macrophage,CAPG
CEBPB,7.89679507366457e-175,0.611692390228541,0.919,0.827,1.57935901473291e-171,Macrophage,CEBPB
GLRX,2.67930675525136e-172,0.6650828565368,0.846,0.639,5.35861351050272e-169,Macrophage,GLRX
ACTB1,7.51549801641633e-172,0.250715979704862,1,1,1.50309960328327e-168,Macrophage,ACTB
TSPO1,6.1881679999121e-171,0.506454654484227,0.935,0.863,1.23763359998242e-167,Macrophage,TSPO
FBP1,2.03801610870083e-169,0.802783789508508,0.802,0.63,4.07603221740165e-166,Macrophage,FBP1
EMP31,2.31523975043946e-169,0.674330998911744,0.927,0.795,4.63047950087892e-166,Macrophage,EMP3
LTA4H,4.23660822834568e-168,0.65028637070648,0.855,0.676,8.47321645669135e-165,Macrophage,LTA4H
THBD1,2.01017613392878e-167,0.768872663818428,0.838,0.815,4.02035226785756e-164,Macrophage,THBD
YBX1,2.10594141892226e-167,0.485609195089054,0.949,0.91,4.21188283784451e-164,Macrophage,YBX1
DAB2,3.29031369076849e-167,0.711506605856499,0.83,0.752,6.58062738153699e-164,Macrophage,DAB2
CD531,2.99361776650247e-162,0.654830240653573,0.885,0.692,5.98723553300493e-159,Macrophage,CD53
TIMP2,1.217262566096e-158,0.631839744167797,0.787,0.63,2.43452513219201e-155,Macrophage,TIMP2
ANXA5,2.10730701185039e-157,0.457370039686562,0.956,0.915,4.21461402370078e-154,Macrophage,ANXA5
LGALS11,6.37970476287896e-156,0.649010904434204,0.968,0.748,1.27594095257579e-152,Macrophage,LGALS1
SDCBP,3.19264718528975e-153,0.444272492344057,0.986,0.922,6.38529437057951e-150,Macrophage,SDCBP
AIF11,4.0802799851249e-152,0.686736229905075,0.907,0.787,8.1605599702498e-149,Macrophage,AIF1
GSTO11,4.63630962992432e-151,0.591611109917323,0.88,0.818,9.27261925984864e-148,Macrophage,GSTO1
HLA-DQB11,1.51143965885621e-146,0.643720794387603,0.914,0.679,3.02287931771241e-143,Macrophage,HLA-DQB1
CORO1C,5.23456270721457e-146,0.584187826860362,0.827,0.732,1.04691254144291e-142,Macrophage,CORO1C
HCST1,2.33989372041045e-145,0.623550736539731,0.869,0.695,4.67978744082091e-142,Macrophage,HCST
UPP11,4.18735893887739e-145,0.604891495055888,0.884,0.689,8.37471787775478e-142,Macrophage,UPP1
COTL11,2.07789347629355e-144,0.587028706244359,0.872,0.775,4.15578695258711e-141,Macrophage,COTL1
PHLDA1,3.59667666916755e-139,0.616555123059052,0.82,0.587,7.1933533383351e-136,Macrophage,PHLDA1
IFI301,3.36929300798337e-138,0.561235522667634,0.854,0.659,6.73858601596675e-135,Macrophage,IFI30
GRINA,8.47951024011575e-133,0.522726805448921,0.85,0.733,1.69590204802315e-129,Macrophage,GRINA
ALOX5,2.94200213894738e-131,0.659497195582568,0.769,0.691,5.88400427789476e-128,Macrophage,ALOX5
FCGR3A1,3.21373633752763e-131,0.662904516661755,0.801,0.787,6.42747267505526e-128,Macrophage,FCGR3A
GPCPD11,4.63428547052647e-131,0.505773983237832,0.787,0.595,9.26857094105295e-128,Macrophage,GPCPD1
EVI2B1,5.65872625653638e-130,0.587106720552279,0.847,0.703,1.13174525130728e-126,Macrophage,EVI2B
CD81,5.95208441294865e-130,0.532950756384075,0.862,0.79,1.19041688258973e-126,Macrophage,CD81
PPT11,1.69224249716639e-128,0.5359544973293,0.82,0.656,3.38448499433278e-125,Macrophage,PPT1
AP2S11,2.05860623291539e-126,0.492355009528446,0.877,0.77,4.11721246583078e-123,Macrophage,AP2S1
CAP1,6.86303717741994e-126,0.484172524845092,0.899,0.787,1.37260743548399e-122,Macrophage,CAP1
TGM2,1.75343653922286e-124,0.643736446549721,0.814,0.822,3.50687307844573e-121,Macrophage,TGM2
MT2A,1.95620561676508e-124,0.534987183213183,0.946,0.941,3.91241123353017e-121,Macrophage,MT2A
CCDC88A,3.82586706299001e-123,0.541864116481254,0.762,0.678,7.65173412598002e-120,Macrophage,CCDC88A
LAMP1,4.24074182961905e-123,0.531223571497666,0.853,0.825,8.48148365923809e-120,Macrophage,LAMP1
NCF21,6.50453158708389e-123,0.619926088887089,0.805,0.787,1.30090631741678e-119,Macrophage,NCF2
HBEGF1,5.18985132034697e-122,0.518259188897943,0.864,0.77,1.03797026406939e-118,Macrophage,HBEGF
PYCARD1,2.43431257325715e-120,0.531405868309216,0.809,0.654,4.86862514651431e-117,Macrophage,PYCARD
ADAM17,4.87848612899482e-120,0.501612256502659,0.794,0.684,9.75697225798965e-117,Macrophage,ADAM17
ASAH1,1.21318515844406e-119,0.399417057231909,0.922,0.895,2.42637031688813e-116,Macrophage,ASAH1
ARL6IP1,1.63563297995344e-119,0.458635851156574,0.907,0.831,3.27126595990689e-116,Macrophage,ARL6IP1
TFRC,2.48443038437121e-119,0.5889821613231,0.828,0.818,4.96886076874242e-116,Macrophage,TFRC
PAG11,6.8307683023021e-118,0.447338254917951,0.733,0.5,1.36615366046042e-114,Macrophage,PAG1
HMOX1,5.86312542265214e-116,0.646317507004907,0.781,0.714,1.17262508453043e-112,Macrophage,HMOX1
ABL2,1.54454278506263e-112,0.51150818104026,0.78,0.623,3.08908557012526e-109,Macrophage,ABL2
IER5,3.59693446380936e-112,0.501870848677293,0.88,0.774,7.19386892761871e-109,Macrophage,IER5
TCEB2,2.24037643879474e-109,0.280972398756968,0.969,0.97,4.48075287758948e-106,Macrophage,TCEB2
RNF1491,6.34978484969574e-107,0.44160937282476,0.809,0.625,1.26995696993915e-103,Macrophage,RNF149
ARPC51,2.8028772467572e-106,0.442079037908541,0.892,0.751,5.6057544935144e-103,Macrophage,ARPC5
GNAI2,1.35520438489675e-105,0.440200271846332,0.862,0.771,2.7104087697935e-102,Macrophage,GNAI2
PLAUR1,1.39946869897269e-105,0.531104266115681,0.882,0.777,2.79893739794538e-102,Macrophage,PLAUR
EFHD2,6.10233981873261e-105,0.47585505220602,0.767,0.739,1.22046796374652e-101,Macrophage,EFHD2
RETN,1.44973127811402e-104,0.870377642434209,0.714,0.737,2.89946255622805e-101,Macrophage,RETN
S100A81,4.89565924556938e-104,0.665651576202721,0.783,0.821,9.79131849113875e-101,Macrophage,S100A8
THBS11,1.22112668491303e-103,0.562984084729155,0.8,0.756,2.44225336982606e-100,Macrophage,THBS1
PNPLA6,1.78332010060061e-99,0.462866672599068,0.741,0.753,3.56664020120123e-96,Macrophage,PNPLA6
TPP11,1.79443238637734e-99,0.466696135464724,0.798,0.64,3.58886477275469e-96,Macrophage,TPP1
TXNIP,4.82675786730421e-98,0.487705951018485,0.873,0.712,9.65351573460843e-95,Macrophage,TXNIP
GMFG1,1.81202316537926e-97,0.516086475662634,0.811,0.673,3.62404633075853e-94,Macrophage,GMFG
IFI6,2.70496278674859e-97,0.524373995405431,0.832,0.753,5.40992557349718e-94,Macrophage,IFI6
C9orf16,5.26498485798738e-97,0.420432860822795,0.871,0.786,1.05299697159748e-93,Macrophage,C9orf16
ZEB21,6.79452517045455e-96,0.471405973937912,0.792,0.744,1.35890503409091e-92,Macrophage,ZEB2
BAX,5.24422977402772e-95,0.433570830636558,0.807,0.652,1.04884595480554e-91,Macrophage,BAX
ATP6V0B1,1.03391076612389e-92,0.385802181863914,0.888,0.857,2.06782153224779e-89,Macrophage,ATP6V0B
MNDA1,5.00950612618677e-90,0.599194714049404,0.754,0.757,1.00190122523735e-86,Macrophage,MNDA
LGALS91,9.07547406143492e-90,0.469096709733105,0.703,0.58,1.81509481228699e-86,Macrophage,LGALS9
CARD161,2.13220031184386e-89,0.47348440288476,0.803,0.785,4.26440062368773e-86,Macrophage,CARD16
ITGB21,1.45805461761977e-88,0.454301747876871,0.758,0.526,2.91610923523953e-85,Macrophage,ITGB2
RPS27L,4.58278366242132e-88,0.352048884366088,0.934,0.932,9.16556732484264e-85,Macrophage,RPS27L
HEXB1,3.79989420793944e-86,0.466289186545245,0.783,0.731,7.59978841587888e-83,Macrophage,HEXB
PHACTR11,6.97687339078247e-84,0.469982996356989,0.755,0.62,1.39537467815649e-80,Macrophage,PHACTR1
SH3BGRL1,1.48612656250454e-83,0.397315536689139,0.883,0.826,2.97225312500908e-80,Macrophage,SH3BGRL
RGCC,3.13700229990708e-83,0.437701432212357,0.801,0.751,6.27400459981416e-80,Macrophage,RGCC
BCL2A11,1.81399956203619e-82,0.459072442325952,0.831,0.818,3.62799912407238e-79,Macrophage,BCL2A1
STXBP21,2.68123023602769e-82,0.475760467948734,0.778,0.751,5.36246047205538e-79,Macrophage,STXBP2
VASP1,3.62086005489875e-82,0.424429764128773,0.785,0.645,7.24172010979751e-79,Macrophage,VASP
B3GNT5,1.73287631196146e-81,0.39343309958656,0.812,0.829,3.46575262392293e-78,Macrophage,B3GNT5
MS4A4A1,7.1992540395092e-81,0.607395902592405,0.702,0.728,1.43985080790184e-77,Macrophage,MS4A4A
LY961,3.70228780306075e-80,0.448376439212639,0.653,0.501,7.40457560612149e-77,Macrophage,LY96
LILRB31,1.24938581130238e-79,0.282405680299243,0.639,0.548,2.49877162260476e-76,Macrophage,LILRB3
LPXN,1.94195643088431e-79,0.403317691182844,0.728,0.687,3.88391286176862e-76,Macrophage,LPXN
ARPC31,3.51446281144883e-79,0.303766862950216,0.938,0.908,7.02892562289766e-76,Macrophage,ARPC3
NPC21,5.03388185593387e-79,0.279231349328858,0.962,0.937,1.00677637118677e-75,Macrophage,NPC2
HNMT,4.45051364532353e-78,0.506704058869882,0.716,0.651,8.90102729064706e-75,Macrophage,HNMT
VAMP8,9.55388896319478e-78,0.261208469143906,0.951,0.94,1.91077779263896e-74,Macrophage,VAMP8
FGR1,2.1865762364294e-77,0.449173691134022,0.745,0.768,4.3731524728588e-74,Macrophage,FGR
ATOX1,2.82965207195205e-77,0.392925442401226,0.835,0.795,5.6593041439041e-74,Macrophage,ATOX1
BRI3,1.24851145895416e-75,0.432145432490589,0.782,0.79,2.49702291790831e-72,Macrophage,BRI3
LGALS3,2.17054594614026e-75,0.275556757186247,0.958,0.961,4.34109189228052e-72,Macrophage,LGALS3
MAFB,6.43813859893459e-75,0.487691347696873,0.734,0.685,1.28762771978692e-71,Macrophage,MAFB
ARHGDIB1,8.10070883377611e-75,0.418615562633358,0.857,0.651,1.62014176675522e-71,Macrophage,ARHGDIB
CXCL3,1.1819919270517e-74,0.500001412533801,0.783,0.81,2.3639838541034e-71,Macrophage,CXCL3
ARPC1B1,2.88857882645204e-74,0.343985358593845,0.904,0.823,5.77715765290408e-71,Macrophage,ARPC1B
HLA-DMB1,8.08898901247976e-72,0.455172941891367,0.685,0.551,1.61779780249595e-68,Macrophage,HLA-DMB
CD831,1.10549752434284e-69,0.383653859039156,0.896,0.717,2.21099504868569e-66,Macrophage,CD83
CYBB1,1.60362555455241e-69,0.565140831325079,0.705,0.765,3.20725110910482e-66,Macrophage,CYBB
CDC42,1.70824112142756e-69,0.270093751041282,0.954,0.955,3.41648224285511e-66,Macrophage,CDC42
SRGN1,6.82985568921141e-69,0.441905187092647,0.951,0.84,1.36597113784228e-65,Macrophage,SRGN
TGFB11,1.0685222624853e-68,0.254632238134375,0.568,0.384,2.13704452497061e-65,Macrophage,TGFB1
MT1X,1.92265468645567e-68,0.554983326054747,0.769,0.795,3.84530937291135e-65,Macrophage,MT1X
SMCO41,3.52297974033294e-68,0.432730766200534,0.663,0.581,7.04595948066588e-65,Macrophage,SMCO4
ARPC21,1.48541206917838e-67,0.310614423578056,0.937,0.88,2.97082413835677e-64,Macrophage,ARPC2
RASGEF1B,2.0342831009807e-66,0.405748155972872,0.797,0.821,4.06856620196141e-63,Macrophage,RASGEF1B
HN1,4.53906327490369e-66,0.381734910613106,0.794,0.665,9.07812654980737e-63,Macrophage,HN1
CLEC7A1,1.54857402829208e-65,0.414270620512395,0.713,0.665,3.09714805658417e-62,Macrophage,CLEC7A
MCOLN1,2.49310605290061e-65,0.415195161712784,0.662,0.603,4.98621210580123e-62,Macrophage,MCOLN1
LSM10,4.36126280353772e-64,0.34049220204316,0.597,0.453,8.72252560707544e-61,Macrophage,LSM10
BCAP31,5.02112697634233e-64,0.366939965297659,0.802,0.773,1.00422539526847e-60,Macrophage,BCAP31
RAB7A,6.0229980923927e-64,0.330308497535785,0.868,0.853,1.20459961847854e-60,Macrophage,RAB7A
LSP11,6.53264611320281e-64,0.401408913580593,0.791,0.807,1.30652922264056e-60,Macrophage,LSP1
ATP2B11,3.74774312487857e-63,0.350245523328251,0.79,0.777,7.49548624975715e-60,Macrophage,ATP2B1
ACSL11,3.35322688323089e-62,0.405149838194335,0.754,0.789,6.70645376646178e-59,Macrophage,ACSL1
DPH3,1.06433235113965e-61,0.3715217685361,0.711,0.686,2.1286647022793e-58,Macrophage,DPH3
LY6E,1.74212467860788e-61,0.314130046718069,0.899,0.848,3.48424935721575e-58,Macrophage,LY6E
MGAT11,2.96737476630056e-61,0.391896753324025,0.808,0.798,5.93474953260112e-58,Macrophage,MGAT1
MYD88,1.3164568036117e-59,0.259149701018225,0.626,0.552,2.6329136072234e-56,Macrophage,MYD88
MYO9B,1.1491501393269e-58,0.266565554354902,0.657,0.579,2.29830027865381e-55,Macrophage,MYO9B
CAPZA1,5.23271137694609e-57,0.343015884822558,0.833,0.806,1.04654227538922e-53,Macrophage,CAPZA1
SLC16A101,5.21522218080004e-56,0.423409423117522,0.621,0.59,1.04304443616001e-52,Macrophage,SLC16A10
RAP1A1,9.90207319945535e-56,0.310002035995469,0.835,0.722,1.98041463989107e-52,Macrophage,RAP1A
GRB21,3.07206877099053e-55,0.311403299387134,0.704,0.566,6.14413754198105e-52,Macrophage,GRB2
GPSM31,4.07114406000852e-55,0.35382558810817,0.782,0.682,8.14228812001705e-52,Macrophage,GPSM3
HEXA,6.4880721439836e-55,0.396065948629759,0.666,0.603,1.29761442879672e-51,Macrophage,HEXA
GAA,1.55833312968114e-54,0.359441533975193,0.617,0.535,3.11666625936228e-51,Macrophage,GAA
DECR1,1.56941484083962e-54,0.329262555508531,0.676,0.612,3.13882968167925e-51,Macrophage,DECR1
C15orf481,1.64352930746701e-54,0.366960920808048,0.738,0.688,3.28705861493402e-51,Macrophage,C15orf48
PTPN12,2.5398068568031e-54,0.348981613016588,0.71,0.648,5.07961371360621e-51,Macrophage,PTPN12
C20orf27,3.25820603308642e-54,0.28161789460396,0.624,0.542,6.51641206617284e-51,Macrophage,C20orf27
MT-ND4L,1.35536599314607e-53,0.28489217487783,0.887,0.903,2.71073198629214e-50,Macrophage,MT-ND4L
BLOC1S2,3.4682741593706e-53,0.358153806923935,0.658,0.592,6.93654831874121e-50,Macrophage,BLOC1S2
GCA1,5.03255181773207e-53,0.340974398522329,0.636,0.558,1.00651036354641e-49,Macrophage,GCA
CRIP1,6.05372959900022e-53,0.268352905279144,0.861,0.895,1.21074591980004e-49,Macrophage,CRIP1
RAC1,1.00478334988973e-51,0.281499214191315,0.869,0.869,2.00956669977947e-48,Macrophage,RAC1
RNASET21,1.23065878906644e-51,0.349689504548789,0.769,0.622,2.46131757813288e-48,Macrophage,RNASET2
SLA1,7.68584631544853e-51,0.431301037164951,0.657,0.667,1.53716926308971e-47,Macrophage,SLA
CKLF1,4.41583053747134e-50,0.339680742490802,0.733,0.679,8.83166107494269e-47,Macrophage,CKLF
OTUD11,1.1509951908272e-49,0.313189230832129,0.72,0.787,2.3019903816544e-46,Macrophage,OTUD1
SLC7A71,1.15928066545931e-49,0.44676555887152,0.673,0.709,2.31856133091862e-46,Macrophage,SLC7A7
COLGALT1,3.26226611101414e-49,0.341313532608023,0.599,0.589,6.52453222202828e-46,Macrophage,COLGALT1
C5AR11,4.16709022548998e-49,0.369052613988726,0.74,0.825,8.33418045097996e-46,Macrophage,C5AR1
FKBP1A1,9.88685381156685e-49,0.258776238329706,0.89,0.905,1.97737076231337e-45,Macrophage,FKBP1A
ARRB21,1.66013264798917e-48,0.358433932359409,0.688,0.654,3.32026529597835e-45,Macrophage,ARRB2
TUBA1B,2.93147125062006e-48,0.279573844741098,0.886,0.837,5.86294250124012e-45,Macrophage,TUBA1B
CD371,3.68575259586847e-48,0.375790593754267,0.766,0.716,7.37150519173694e-45,Macrophage,CD37
DOK2,1.08097188930272e-47,0.41738839073455,0.645,0.587,2.16194377860544e-44,Macrophage,DOK2
SVIL,1.37387177068067e-47,0.355240899163197,0.664,0.646,2.74774354136133e-44,Macrophage,SVIL
TCIRG1,2.40491495415024e-47,0.276869720231749,0.667,0.599,4.80982990830047e-44,Macrophage,TCIRG1
PLBD11,2.01154719567946e-46,0.431671312070001,0.649,0.685,4.02309439135892e-43,Macrophage,PLBD1
MYDGF,2.75035023477386e-46,0.311631314629327,0.747,0.689,5.50070046954772e-43,Macrophage,MYDGF
SPI1,2.6526358487357e-43,0.392446467013936,0.628,0.69,5.30527169747141e-40,Macrophage,SPI1
TKT1,4.73103024556818e-43,0.291352017412672,0.789,0.774,9.46206049113636e-40,Macrophage,TKT
MGST3,5.73403155620094e-43,0.32341366144769,0.777,0.809,1.14680631124019e-39,Macrophage,MGST3
STX41,6.96833225103439e-43,0.263594968257195,0.689,0.584,1.39366645020688e-39,Macrophage,STX4
ADPGK,1.23055596323799e-42,0.323628456884711,0.73,0.753,2.46111192647598e-39,Macrophage,ADPGK
ISG151,1.85454449337906e-42,0.324719991082565,0.779,0.681,3.70908898675812e-39,Macrophage,ISG15
MRPL18,7.37481923498079e-41,0.274281365226617,0.834,0.738,1.47496384699616e-37,Macrophage,MRPL18
FAM96A,7.69452897326425e-41,0.298420855568276,0.616,0.578,1.53890579465285e-37,Macrophage,FAM96A
GK1,9.48373698973887e-41,0.269974163721566,0.732,0.733,1.89674739794777e-37,Macrophage,GK
ZFAND2A,1.46254336683736e-40,0.324659822268505,0.732,0.607,2.92508673367471e-37,Macrophage,ZFAND2A
ATP6AP1,2.34963561596146e-40,0.313356940230698,0.751,0.748,4.69927123192293e-37,Macrophage,ATP6AP1
IL7R2,9.66961345091919e-40,0.364525374769623,0.699,0.726,1.93392269018384e-36,Macrophage,IL7R
SPNS1,1.34418013656187e-39,0.327601573896851,0.568,0.512,2.68836027312374e-36,Macrophage,SPNS1
FXYD51,8.20046628187296e-39,0.305403922188168,0.8,0.66,1.64009325637459e-35,Macrophage,FXYD5
ZYX,2.81462847311235e-38,0.33538848659892,0.633,0.633,5.62925694622471e-35,Macrophage,ZYX
LAMP2,6.37781297116012e-38,0.318949178953797,0.71,0.723,1.27556259423202e-34,Macrophage,LAMP2
CCRL21,9.46116436043606e-38,0.302509355895106,0.61,0.652,1.89223287208721e-34,Macrophage,CCRL2
ATP6V1B21,1.52432781666495e-36,0.357656804800784,0.71,0.784,3.0486556333299e-33,Macrophage,ATP6V1B2
SPG21,1.8333119000208e-36,0.341529470573787,0.671,0.69,3.6666238000416e-33,Macrophage,SPG21
M6PR,2.51059960606593e-36,0.296861173634998,0.694,0.68,5.02119921213186e-33,Macrophage,M6PR
IL1B1,3.73832793289108e-36,0.268165044474116,0.663,0.689,7.47665586578217e-33,Macrophage,IL1B
ACER3,3.90175471577744e-36,0.357727810888961,0.586,0.586,7.80350943155488e-33,Macrophage,ACER3
FERMT3,1.04422271134838e-35,0.268134173627962,0.557,0.524,2.08844542269676e-32,Macrophage,FERMT3
TUBB,1.24211621031951e-35,0.278609470854511,0.751,0.664,2.48423242063903e-32,Macrophage,TUBB
LSM6,2.58200555481224e-35,0.328287227189447,0.735,0.799,5.16401110962448e-32,Macrophage,LSM6
PICALM1,1.16087362769155e-34,0.250465812077233,0.733,0.741,2.32174725538311e-31,Macrophage,PICALM
MS4A6A1,1.27748155300914e-34,0.352562040262353,0.626,0.614,2.55496310601827e-31,Macrophage,MS4A6A
ANPEP1,1.9010946194047e-34,0.271211192119384,0.612,0.663,3.80218923880939e-31,Macrophage,ANPEP
